"Id","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","ConnectionReceivedId","ConnectionSentId","LLC_BI__Classification__c","LLC_BI__Spread_Statement_Total_Group__c","LLC_BI__lookupKey__c"
"a3gDm000000g1WOIAY","","pfsstatednetworth","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDMMA0","a16Dm000000MOfnIAG","pfsstatednetworthlk"
"a3gDm000000g1WPIAY","","schecf","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDNMA0","a16Dm000000MOfrIAG","schecflk"
"a3gDm000000g1WQIAY","","totalds","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDOMA0","a16Dm000000MOfsIAG","totaldslk"
"a3gDm000000g1WRIAY","","schfcashflow","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDPMA0","a16Dm000000MOftIAG","schfcashflowlk"
"a3gDm000000g1WSIAY","","tcfgrosscf","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDQMA0","a16Dm000000MOfuIAG","tcfgrosscflk"
"a3gDm000000g1WTIAY","","schcnetincome","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDRMA0","a16Dm000000MOg3IAG","schcnetincomelk"
"a3gDm000000g1WUIAY","","netcashflow","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDSMA0","a16Dm000000MOfvIAG","netcashflowlk"
"a3gDm000000g1WVIAY","","totalschccashflow","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDTMA0","a16Dm000000MOfwIAG","totalschccashflowlk"
"a3gDm000000g1WWIAY","","schcgrossincome","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDUMA0","a16Dm000000MOg2IAG","schcgrossincomelk"
"a3gDm000000g1WXIAY","","schctotalexp","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDVMA0","a16Dm000000MOg4IAG","schctotalexplk"
"a3gDm000000g1WYIAY","","schccashflow","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDWMA0","a16Dm000000MOg5IAG","schccashflowlk"
"a3gDm000000g1WZIAY","","grossprofitschc","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDXMA0","a16Dm000000MOg6IAG","grossprofitschclk"
"a3gDm000000g1WaIAI","","schetotalincome","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDYMA0","a16Dm000000MOg9IAG","schetotalincomelk"
"a3gDm000000g1WbIAI","","schetotalexpenses","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDZMA0","a16Dm000000MOgAIAW","schetotalexpenseslk"
"a3gDm000000g1WcIAI","","netincomesche","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDaMAK","a16Dm000000MOgBIAW","netincomeschelk"
"a3gDm000000g1WdIAI","","farmincome","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDbMAK","a16Dm000000MOgFIAW","farmincomelk"
"a3gDm000000g1WeIAI","","schfnetincome","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDcMAK","a16Dm000000MOgGIAW","schfnetincomelk"
"a3gDm000000g1WfIAI","","schftotalexp","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDdMAK","a16Dm000000MOgHIAW","schftotalexplk"
"a3gDm000000g1WgIAI","","a5yDm00000008bX","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuCwMAK","a16Dm000000MOhJIAW","42404461873499679"
"a3gDm000000g1WhIAI","","a5yDm00000008bY","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuCxMAK","a16Dm000000MOhKIAW","42497807682917042"
"a3gDm000000g1WiIAI","","a5yDm00000008bZ","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuCyMAK","a16Dm000000MOhLIAW","42300767753505595"
"a3gDm000000g1WjIAI","","a5yDm00000008ba","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuCzMAK","a16Dm000000MOhNIAW","42898818149769199"
"a3gDm000000g1WkIAI","","a5yDm00000008bb","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuD0MAK","a16Dm000000MOhOIAW","42462782797670889"
"a3gDm000000g1WlIAI","","a5yDm00000008bc","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuD1MAK","a16Dm000000MOhPIAW","42581139636734291"
"a3gDm000000g1WmIAI","","a5yDm00000008bd","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuD2MAK","a16Dm000000MOhMIAW","42882495156060515"
"a3gDm000000g1WnIAI","","a5yDm00000008be","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuD4MAK","a16Dm000000MOhQIAW","42755647476803159"
"a3gDm000000g1WoIAI","","a5yDm00000008bf","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuD5MAK","a16Dm000000MOhRIAW","42806915742260478"
"a3gDm000000g1WpIAI","","a5yDm00000008bg","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuD6MAK","a16Dm000000MOhSIAW","42722044487353251"
"a3gDm000000g1WqIAI","","a5yDm00000008bh","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuD3MAK","a16Dm000000MOhTIAW","42214180433275861"
"a3gDm000000g1WrIAI","","a5yDm00000008bi","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuD7MAK","a16Dm000000MOhUIAW","42058576649492746"
"a3gDm000000g1WsIAI","","a5yDm00000008bj","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDKMA0","a16Dm000000MOhVIAW","42790987953905419"
"a3gDm000000g1WtIAI","","a5yDm00000008bk","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuD8MAK","a16Dm000000MOhWIAW","42107405038253799"
"a3gDm000000g1WuIAI","","a5yDm00000008bl","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuD9MAK","a16Dm000000MOhXIAW","42424752875904899"
"a3gDm000000g1WvIAI","","a5yDm00000008bn","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDBMA0","a16Dm000000MOhZIAW","42050351744082340"
"a3gDm000000g1WwIAI","","a5yDm00000008bm","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDAMA0","a16Dm000000MOhYIAW","42998284406400256"
"a3gDm000000g1WxIAI","","a5yDm00000008bo","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDFMA0","a16Dm000000MOhdIAG","42968584659287278"
"a3gDm000000g1WyIAI","","a5yDm00000008bp","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDCMA0","a16Dm000000MOhaIAG","42967055172437515"
"a3gDm000000g1WzIAI","","a5yDm00000008bq","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDDMA0","a16Dm000000MOhbIAG","42141631876778690"
"a3gDm000000g1X0IAI","","a5yDm00000008br","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDEMA0","a16Dm000000MOhcIAG","42878886704031798"
"a3gDm000000g1X1IAI","","a5yDm00000008bs","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDGMA0","a16Dm000000MOheIAG","42119693395769258"
"a3gDm000000g1X2IAI","","a5yDm00000008bt","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuCuMAK","a16Dm000000MOhgIAG","42497215236720394"
"a3gDm000000g1X3IAI","","a5yDm00000008bu","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDHMA0","a16Dm000000MOhpIAG","42046016267009992"
"a3gDm000000g1X4IAI","","a5yDm00000008aD","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuC8MAK","a16Dm000000MOhsIAG","42876060770618969"
"a3gDm000000g1X5IAI","","a5yDm00000008bv","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDIMA0","a16Dm000000MOhqIAG","42458980071490239"
"a3gDm000000g1X6IAI","","a5yDm00000008aE","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuC9MAK","a16Dm000000MOhuIAG","42259815455963434"
"a3gDm000000g1X7IAI","","a5yDm00000008aF","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuCAMA0","a16Dm000000MOhrIAG","42303117111741440"
"a3gDm000000g1X8IAI","","a5yDm00000008aG","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuCBMA0","a16Dm000000MOhvIAG","42767962495207150"
"a3gDm000000g1X9IAI","","a5yDm00000008aH","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuCCMA0","a16Dm000000MOhwIAG","42231854014440049"
"a3gDm000000g1XAIAY","","a5yDm00000008aK","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuCGMA0","a16Dm000000MOi1IAG","42683827427550157"
"a3gDm000000g1XBIAY","","proformadebtservice","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuCDMA0","a16Dm000000MOhxIAG","42624222486999294"
"a3gDm000000g1XCIAY","","a5yDm00000008aI","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuCEMA0","a16Dm000000MOhzIAG","42494033498749911"
"a3gDm000000g1XDIAY","","a5yDm00000008aJ","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuCFMA0","a16Dm000000MOi0IAG","42292127621075280"
"a3gDm000000g1XEIAY","","a5yDm00000008aL","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuCHMA0","a16Dm000000MOi2IAG","42766420139259774"
"a3gDm000000g1XFIAY","","a5yDm00000008aM","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuCIMA0","a16Dm000000MOi3IAG","42631487387069239"
"a3gDm000000g1XGIAY","","a5yDm00000008aN","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuCJMA0","a16Dm000000MOi4IAG","42861383335645680"
"a3gDm000000g1XHIAY","","a5yDm00000008aO","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuCKMA0","a16Dm000000MOi5IAG","42172022687833088"
"a3gDm000000g1XIIAY","","a5yDm00000008aP","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuCLMA0","a16Dm000000MOi6IAG","42618564978871112"
"a3gDm000000g1XJIAY","","a5yDm00000008aQ","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuCMMA0","a16Dm000000MOi7IAG","42915192796007035"
"a3gDm000000g1XKIAY","","a5yDm00000008aR","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuCNMA0","a16Dm000000MOi9IAG","42188174937398631"
"a3gDm000000g1XLIAY","","a5yDm00000008aS","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuCOMA0","a16Dm000000MOiAIAW","42991413703690579"
"a3gDm000000g1XMIAY","","a5yDm00000008aT","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuCPMA0","a16Dm000000MOiBIAW","42193264717420154"
"a3gDm000000g1XNIAY","","a5yDm00000008aU","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuCQMA0","a16Dm000000MOiCIAW","42417520836595862"
"a3gDm000000g1XOIAY","","a5yDm00000008aV","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuCRMA0","a16Dm000000MOiDIAW","42424889340966659"
"a3gDm000000g1XPIAY","","a5yDm00000008bw","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuCvMAK","a16Dm000000MOiEIAW","42451355224754795"
"a3gDm000000g1XQIAY","","a5yDm00000008aW","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuCUMA0","a16Dm000000MOiFIAW","42359043388732871"
"a3gDm000000g1XRIAY","","a5yDm00000008aX","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuCVMA0","a16Dm000000MOiGIAW","42443023751760660"
"a3gDm000000g1XSIAY","","a5yDm00000008aZ","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuCYMA0","a16Dm000000MOiHIAW","42931086032069914"
"a3gDm000000g1XTIAY","","a5yDm00000008aY","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuCXMA0","a16Dm000000MOiIIAW","42346688959118203"
"a3gDm000000g1XUIAY","","a5yDm00000008aa","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuCZMA0","a16Dm000000MOiJIAW","42133824810114486"
"a3gDm000000g1XVIAY","","TotalCurrentAssetsCommTemplate","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuCeMAK","a16Dm000000MOiKIAW","42037145380991856"
"a3gDm000000g1XWIAY","","a5yDm00000008bx","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuCkMAK","a16Dm000000MOiLIAW","42149197869786249"
"a3gDm000000g1XXIAY","","a5yDm00000008ab","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuClMAK","a16Dm000000MOiMIAW","42932715326669137"
"a3gDm000000g1XYIAY","","a5yDm00000008by","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuCpMAK","a16Dm000000MOiNIAW","42833491158731522"
"a3gDm000000g1XZIAY","","a5yDm00000008ac","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuCqMAK","a16Dm000000MOiOIAW","42720960249828951"
"a3gDm000000g1XaIAI","","a5yDm00000008ad","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuCrMAK","a16Dm000000MOiPIAW","42662665356435431"
"a3gDm000000g1XbIAI","","a5yDm00000008ae","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuCsMAK","a16Dm000000MOiQIAW","42291240432372723"
"a3gDm000000g1XcIAI","","a5yDm00000008bB","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuCtMAK","a16Dm000000MOiRIAW","42779608373965270"
"a3gDm000000g1XdIAI","","a5yDm00000008bC","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuCAMA0","a16Dm000000MOiTIAW","42238371202919862"
"a3gDm000000g1XeIAI","","a5yDm00000008bX","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuCwMAK","a16Dm000000MOiUIAW","42916178846601326"
"a3gDm000000g1XfIAI","","a5yDm00000008bY","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuCxMAK","a16Dm000000MOiVIAW","42596552142287440"
"a3gDm000000g1XgIAI","","a5yDm00000008bZ","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuCyMAK","a16Dm000000MOiWIAW","42585124782930901"
"a3gDm000000g1XhIAI","","a5yDm00000008ba","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuCzMAK","a16Dm000000MOiXIAW","42678308871562077"
"a3gDm000000g1XiIAI","","a5yDm00000008bb","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuD0MAK","a16Dm000000MOiYIAW","42550087076978794"
"a3gDm000000g1XjIAI","","a5yDm00000008bc","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuD1MAK","a16Dm000000MOiZIAW","42620830718153513"
"a3gDm000000g1XkIAI","","a5yDm00000008bd","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuD2MAK","a16Dm000000MOiaIAG","42720169174180903"
"a3gDm000000g1XlIAI","","a5yDm00000008be","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuD4MAK","a16Dm000000MOibIAG","42205146110509870"
"a3gDm000000g1XmIAI","","a5yDm00000008bi","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuD7MAK","a16Dm000000MOifIAG","42888873197907197"
"a3gDm000000g1XnIAI","","a5yDm00000008bf","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuD5MAK","a16Dm000000MOicIAG","42518439608106287"
"a3gDm000000g1XoIAI","","a5yDm00000008bg","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuD6MAK","a16Dm000000MOidIAG","42880117195943292"
"a3gDm000000g1XpIAI","","a5yDm00000008bh","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuD3MAK","a16Dm000000MOieIAG","42692580452968380"
"a3gDm000000g1XqIAI","","a5yDm00000008bj","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDKMA0","a16Dm000000MOigIAG","42804739473692557"
"a3gDm000000g1XrIAI","","a5yDm00000008bk","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuD8MAK","a16Dm000000MOiiIAG","42941547280456239"
"a3gDm000000g1XsIAI","","a5yDm00000008bl","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuD9MAK","a16Dm000000MOihIAG","42838869079114343"
"a3gDm000000g1XtIAI","","a5yDm00000008bm","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDAMA0","a16Dm000000MOijIAG","42959058255230399"
"a3gDm000000g1XuIAI","","a5yDm00000008bn","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDBMA0","a16Dm000000MOikIAG","42861412889996166"
"a3gDm000000g1XvIAI","","a5yDm00000008bp","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDCMA0","a16Dm000000MOilIAG","42457161800407689"
"a3gDm000000g1XwIAI","","a5yDm00000008bq","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDDMA0","a16Dm000000MOimIAG","42218888450924836"
"a3gDm000000g1XxIAI","","a5yDm00000008br","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDEMA0","a16Dm000000MOinIAG","42727264457972057"
"a3gDm000000g1XyIAI","","a5yDm00000008bo","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDFMA0","a16Dm000000MOioIAG","42827344442908137"
"a3gDm000000g1XzIAI","","a5yDm00000008bs","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDGMA0","a16Dm000000MOipIAG","42331993886865543"
"a3gDm000000g1Y0IAI","","a5yDm00000008bt","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuCuMAK","a16Dm000000MOirIAG","42505602067133984"
"a3gDm000000g1Y1IAI","","a5yDm00000008bu","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDHMA0","a16Dm000000MOj1IAG","42253819454577677"
"a3gDm000000g1Y2IAI","","a5yDm00000008bv","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDIMA0","a16Dm000000MOiyIAG","42406503616030283"
"a3gDm000000g1Y3IAI","","Loan to Value","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDeMAK","a16Dm000000MOk2IAG","Lkadjsdfhasdkljfhaskjh23"
"a3gDm000000g1Y4IAI","","Max Loan Policy LTV","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDfMAK","a16Dm000000MOk3IAG","Lkadjsdfhasdkljfhaskjh24"
"a3gDm000000g1Y5IAI","","Potential Gross Income","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuDgMAK","a16Dm000000MOjvIAG","Lkadjsdfhasdkljfhaskjh15"
"a3gDm000000g1Y6IAI","","Total Vacancy Amount","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu9XMAS","a16Dm000000MOjwIAG","Lkadjsdfhasdkljfhaskjh16"
